entry_time,entry_price,trade_type,stop_loss,exit_time,exit_price,exit_reason,profit_loss,duration
2020-06-10 10:35:00,11594.8,put,11600.5,2020-06-10 10:40:00,11600.5,Stop Loss,-5.700000000000728,5.0
2020-06-10 10:55:00,11590.4,put,11595.95,2020-06-10 11:15:00,11595.95,Stop Loss,-5.550000000001091,20.0
2020-06-10 11:25:00,11581.4,put,11589.224999999999,2020-06-10 11:30:00,11589.224999999999,Stop Loss,-7.824999999998909,5.0
2020-06-10 11:55:00,11595.05,call,11589.7,2020-06-10 12:10:00,11589.7,Stop Loss,-5.349999999998545,15.0
2020-06-10 12:45:00,11586.55,put,11591.075,2020-06-10 12:55:00,11591.075,Stop Loss,-4.525000000001455,10.0
2020-06-10 13:35:00,11581.95,put,11583.1,2020-06-10 13:40:00,11583.1,Stop Loss,-1.1499999999996362,5.0
2020-06-10 14:05:00,11606.2,call,11597.150000000001,2020-06-10 14:10:00,11597.150000000001,Stop Loss,-9.049999999999272,5.0
2020-06-10 14:35:00,11638.4,call,11623.65,2020-06-10 15:25:00,11660.4,Gap Exit,22.0,50.0
2020-07-10 09:15:00,11679.25,put,11665.275,2020-07-10 09:35:00,11665.275,Stop Loss,13.975000000000364,20.0
2020-07-10 09:40:00,11685.6,call,11671.625,2020-07-10 15:25:00,11748.7,Gap Exit,63.100000000000364,345.0
2020-08-10 09:30:00,11865.0,call,11861.05,2020-08-10 09:35:00,11861.05,Stop Loss,-3.9500000000007276,5.0
2020-08-10 10:40:00,11878.95,call,11874.224999999999,2020-08-10 10:45:00,11874.224999999999,Stop Loss,-4.725000000002183,5.0
2020-08-10 11:40:00,11877.5,put,11883.8,2020-08-10 11:45:00,11883.8,Stop Loss,-6.299999999999272,5.0
2020-08-10 13:55:00,11886.75,put,11892.400000000001,2020-08-10 15:25:00,11833.15,Gap Exit,53.600000000000364,90.0
2020-09-10 09:20:00,11863.35,call,11860.225,2020-09-10 09:30:00,11860.225,Stop Loss,-3.125,10.0
2020-09-10 09:35:00,11839.8,put,11854.225,2020-09-10 09:55:00,11854.225,Stop Loss,-14.425000000001091,20.0
2020-09-10 10:10:00,11861.6,call,11849.775000000001,2020-09-10 10:15:00,11849.775000000001,Stop Loss,-11.824999999998909,5.0
2020-09-10 10:20:00,11863.9,call,11855.375,2020-09-10 10:35:00,11855.375,Stop Loss,-8.524999999999636,15.0
2020-09-10 10:45:00,11881.5,call,11872.95,2020-09-10 13:40:00,11872.95,Stop Loss,-8.549999999999272,175.0
2020-09-10 13:45:00,11869.3,put,11875.125,2020-09-10 13:50:00,11875.125,Stop Loss,-5.825000000000728,5.0
2020-09-10 14:15:00,11908.4,call,11896.474999999999,2020-09-10 15:25:00,11938.0,Gap Exit,29.600000000000364,70.0
2020-12-10 09:15:00,11973.55,call,11930.5,2020-12-10 11:10:00,11930.5,Stop Loss,-43.04999999999927,115.0
2020-12-10 11:15:00,11950.0,call,11937.95,2020-12-10 11:25:00,11937.95,Stop Loss,-12.049999999999272,10.0
2020-12-10 12:05:00,11926.4,put,11937.1,2020-12-10 12:30:00,11937.1,Stop Loss,-10.700000000000728,25.0
2020-12-10 12:35:00,11939.25,call,11932.099999999999,2020-12-10 12:50:00,11932.099999999999,Stop Loss,-7.150000000001455,15.0
2020-12-10 12:55:00,11935.1,put,11937.725,2020-12-10 14:05:00,11937.725,Stop Loss,-2.625,70.0
2020-12-10 14:10:00,11941.0,call,11934.825,2020-12-10 14:15:00,11934.825,Stop Loss,-6.174999999999272,5.0
2020-12-10 14:30:00,11896.95,put,11906.825,2020-12-10 14:35:00,11906.825,Stop Loss,-9.875,5.0
2020-10-13 09:20:00,11920.15,put,11913.224999999999,2020-10-13 09:25:00,11913.224999999999,Stop Loss,6.925000000001091,5.0
2020-10-13 09:35:00,11943.2,call,11935.849999999999,2020-10-13 12:15:00,11935.849999999999,Stop Loss,-7.350000000002183,160.0
2020-10-13 12:20:00,11940.9,put,11946.0,2020-10-13 12:25:00,11946.0,Stop Loss,-5.100000000000364,5.0
2020-10-13 12:40:00,11927.9,put,11933.3,2020-10-13 13:15:00,11933.3,Stop Loss,-5.399999999999636,35.0
2020-10-13 13:20:00,11934.55,call,11925.575,2020-10-13 13:25:00,11925.575,Stop Loss,-8.974999999998545,5.0
2020-10-13 13:40:00,11936.9,call,11930.3,2020-10-13 13:45:00,11930.3,Stop Loss,-6.600000000000364,5.0
2020-10-13 13:50:00,11914.65,put,11921.225,2020-10-13 13:55:00,11921.225,Stop Loss,-6.575000000000728,5.0
2020-10-13 14:05:00,11931.95,call,11932.25,2020-10-13 14:10:00,11932.25,Stop Loss,0.2999999999992724,5.0
2020-10-13 14:25:00,11930.0,put,11934.825,2020-10-13 14:30:00,11934.825,Stop Loss,-4.825000000000728,5.0
2020-10-14 09:25:00,11881.75,put,11898.725,2020-10-14 14:20:00,11898.725,Stop Loss,-16.975000000000364,295.0
2020-10-14 14:25:00,11912.3,call,11901.725,2020-10-14 15:25:00,11966.45,Gap Exit,54.150000000001455,60.0
2020-10-15 09:20:00,11951.2,put,11987.875,2020-10-15 15:25:00,11672.55,Gap Exit,278.65000000000146,365.0
2020-10-16 09:20:00,11770.55,call,11748.9,2020-10-16 09:25:00,11748.9,Stop Loss,-21.649999999999636,5.0
2020-10-16 09:35:00,11765.45,call,11763.875,2020-10-16 09:40:00,11763.875,Stop Loss,-1.5750000000007276,5.0
2020-10-16 09:45:00,11736.65,put,11745.15,2020-10-16 10:15:00,11745.15,Stop Loss,-8.5,30.0
2020-10-16 10:50:00,11757.1,call,11747.875,2020-10-16 10:55:00,11747.875,Stop Loss,-9.225000000000364,5.0
2020-10-16 11:35:00,11737.8,put,11743.95,2020-10-16 12:00:00,11743.95,Stop Loss,-6.150000000001455,25.0
2020-10-16 12:05:00,11748.15,call,11735.575,2020-10-16 12:10:00,11735.575,Stop Loss,-12.574999999998909,5.0
2020-10-16 12:20:00,11726.55,put,11726.025000000001,2020-10-16 12:25:00,11726.025000000001,Stop Loss,0.5249999999978172,5.0
2020-10-16 12:45:00,11766.5,call,11758.375,2020-10-16 12:50:00,11758.375,Stop Loss,-8.125,5.0
2020-10-16 12:55:00,11755.9,put,11760.875,2020-10-16 13:00:00,11760.875,Stop Loss,-4.975000000000364,5.0
2020-10-16 13:20:00,11778.65,call,11774.375,2020-10-16 13:25:00,11774.375,Stop Loss,-4.274999999999636,5.0
2020-10-16 13:40:00,11754.5,put,11761.575,2020-10-16 13:50:00,11761.575,Stop Loss,-7.075000000000728,10.0
2020-10-16 13:55:00,11761.7,call,11752.3,2020-10-16 14:00:00,11752.3,Stop Loss,-9.400000000001455,5.0
2020-10-16 14:20:00,11754.5,put,11759.05,2020-10-16 14:25:00,11759.05,Stop Loss,-4.549999999999272,5.0
2020-10-16 14:35:00,11774.85,call,11771.225,2020-10-16 14:40:00,11771.225,Stop Loss,-3.625,5.0
2020-10-19 09:15:00,11879.2,call,11764.075,2020-10-19 15:25:00,11878.6,Gap Exit,-0.6000000000003638,370.0
2020-10-20 09:20:00,11882.85,call,11858.25,2020-10-20 15:25:00,11898.7,Gap Exit,15.850000000000364,365.0
2020-10-21 09:20:00,11985.8,call,11973.875,2020-10-21 13:15:00,11973.875,Stop Loss,-11.924999999999272,235.0
2020-10-21 13:20:00,11951.6,put,11971.875,2020-10-21 15:25:00,11933.85,Gap Exit,17.75,125.0
2020-10-22 09:20:00,11934.05,call,11911.25,2020-10-22 09:25:00,11911.25,Stop Loss,-22.799999999999272,5.0
2020-10-22 09:35:00,11869.0,put,11882.425,2020-10-22 09:40:00,11882.425,Stop Loss,-13.424999999999272,5.0
2020-10-22 10:05:00,11916.0,call,11910.05,2020-10-22 10:10:00,11910.05,Stop Loss,-5.950000000000728,5.0
2020-10-22 10:25:00,11882.85,put,11893.775,2020-10-22 10:35:00,11893.775,Stop Loss,-10.924999999999272,10.0
2020-10-22 11:00:00,11907.4,call,11900.225,2020-10-22 11:15:00,11900.225,Stop Loss,-7.174999999999272,15.0
2020-10-22 11:30:00,11887.1,put,11895.075,2020-10-22 11:40:00,11895.075,Stop Loss,-7.975000000000364,10.0
2020-10-22 11:45:00,11899.6,call,11893.125,2020-10-22 12:05:00,11893.125,Stop Loss,-6.475000000000364,20.0
2020-10-22 12:25:00,11887.6,put,11895.975,2020-10-22 12:55:00,11895.975,Stop Loss,-8.375,30.0
2020-10-22 13:00:00,11894.65,call,11889.400000000001,2020-10-22 13:05:00,11889.400000000001,Stop Loss,-5.249999999998181,5.0
2020-10-22 13:15:00,11886.55,put,11889.875,2020-10-22 13:25:00,11889.875,Stop Loss,-3.3250000000007276,10.0
2020-10-22 13:45:00,11862.8,put,11873.175,2020-10-22 13:50:00,11873.175,Stop Loss,-10.375,5.0
2020-10-22 14:00:00,11896.9,call,11890.375,2020-10-22 14:05:00,11890.375,Stop Loss,-6.524999999999636,5.0
2020-10-22 14:20:00,11875.25,put,11882.125,2020-10-22 14:25:00,11882.125,Stop Loss,-6.875,5.0
2020-10-22 14:40:00,11834.2,put,11850.375,2020-10-22 14:45:00,11850.375,Stop Loss,-16.174999999999272,5.0
2020-10-22 14:50:00,11866.75,call,11849.725,2020-10-22 15:25:00,11902.25,Gap Exit,35.5,35.0
2020-10-23 09:25:00,11949.7,put,11962.375,2020-10-23 09:30:00,11962.375,Stop Loss,-12.674999999999272,5.0
2020-10-23 09:45:00,11948.55,put,11955.075,2020-10-23 10:00:00,11955.075,Stop Loss,-6.525000000001455,15.0
2020-10-23 10:55:00,11931.85,put,11937.325,2020-10-23 11:15:00,11937.325,Stop Loss,-5.475000000000364,20.0
2020-10-23 11:20:00,11943.35,call,11937.55,2020-10-23 11:25:00,11937.55,Stop Loss,-5.800000000001091,5.0
2020-10-23 14:45:00,11955.45,call,11950.275000000001,2020-10-23 14:50:00,11950.275000000001,Stop Loss,-5.174999999999272,5.0
2020-10-26 09:20:00,11890.9,put,11913.625,2020-10-26 09:30:00,11913.625,Stop Loss,-22.725000000000364,10.0
2020-10-26 09:35:00,11911.3,call,11903.150000000001,2020-10-26 09:40:00,11903.150000000001,Stop Loss,-8.149999999997817,5.0
2020-10-26 10:05:00,11895.75,put,11901.85,2020-10-26 10:10:00,11901.85,Stop Loss,-6.100000000000364,5.0
2020-10-26 11:15:00,11884.4,put,11890.3,2020-10-26 15:25:00,11776.9,Gap Exit,107.5,250.0
2020-10-27 09:20:00,11789.45,put,11790.975,2020-10-27 09:40:00,11790.975,Stop Loss,-1.5249999999996362,20.0
2020-10-27 09:45:00,11785.7,call,11778.3,2020-10-27 10:15:00,11778.3,Stop Loss,-7.400000000001455,30.0
2020-10-27 10:30:00,11806.15,call,11795.075,2020-10-27 10:35:00,11795.075,Stop Loss,-11.074999999998909,5.0
2020-10-27 10:50:00,11824.4,call,11812.724999999999,2020-10-27 11:00:00,11812.724999999999,Stop Loss,-11.675000000001091,10.0
2020-10-27 11:30:00,11794.8,put,11800.125,2020-10-27 11:35:00,11800.125,Stop Loss,-5.325000000000728,5.0
2020-10-27 11:40:00,11813.5,call,11804.55,2020-10-27 15:25:00,11887.8,Gap Exit,74.29999999999927,225.0
2020-10-28 09:20:00,11875.75,put,11892.05,2020-10-28 09:25:00,11892.05,Stop Loss,-16.299999999999272,5.0
2020-10-28 09:30:00,11917.4,call,11911.2,2020-10-28 09:35:00,11911.2,Stop Loss,-6.199999999998909,5.0
2020-10-28 10:00:00,11885.65,put,11894.05,2020-10-28 10:10:00,11894.05,Stop Loss,-8.399999999999636,10.0
2020-10-28 10:15:00,11890.2,call,11881.4,2020-10-28 10:20:00,11881.4,Stop Loss,-8.800000000001091,5.0
2020-10-28 10:40:00,11844.0,put,11851.975,2020-10-28 11:30:00,11851.975,Stop Loss,-7.975000000000364,50.0
2020-10-28 11:50:00,11846.45,call,11836.975,2020-10-28 11:55:00,11836.975,Stop Loss,-9.475000000000364,5.0
2020-10-28 12:20:00,11851.4,call,11847.125,2020-10-28 12:25:00,11847.125,Stop Loss,-4.274999999999636,5.0
2020-10-28 12:30:00,11798.85,put,11815.599999999999,2020-10-28 15:25:00,11727.35,Gap Exit,71.5,175.0
2020-10-29 09:20:00,11616.05,put,11626.125,2020-10-29 09:25:00,11626.125,Stop Loss,-10.075000000000728,5.0
2020-10-29 09:40:00,11663.9,call,11656.05,2020-10-29 09:45:00,11656.05,Stop Loss,-7.850000000000364,5.0
2020-10-29 09:50:00,11675.4,call,11668.45,2020-10-29 10:30:00,11668.45,Stop Loss,-6.949999999998909,40.0
2020-10-29 10:35:00,11663.3,put,11670.475,2020-10-29 10:40:00,11670.475,Stop Loss,-7.175000000001091,5.0
2020-10-29 10:45:00,11680.6,call,11672.474999999999,2020-10-29 10:55:00,11672.474999999999,Stop Loss,-8.125000000001819,10.0
2020-10-29 11:35:00,11669.7,put,11680.75,2020-10-29 11:45:00,11680.75,Stop Loss,-11.049999999999272,10.0
2020-10-29 11:50:00,11691.6,call,11679.65,2020-10-29 13:00:00,11679.65,Stop Loss,-11.950000000000728,70.0
2020-10-29 13:05:00,11676.4,put,11688.3,2020-10-29 13:30:00,11688.3,Stop Loss,-11.899999999999636,25.0
2020-10-29 13:35:00,11691.25,call,11678.325,2020-10-29 13:40:00,11678.325,Stop Loss,-12.924999999999272,5.0
2020-10-29 13:45:00,11649.25,put,11659.1,2020-10-29 13:50:00,11659.1,Stop Loss,-9.850000000000364,5.0
2020-10-29 13:55:00,11663.5,call,11647.45,2020-10-29 14:00:00,11647.45,Stop Loss,-16.049999999999272,5.0
2020-10-29 14:10:00,11654.7,call,11649.2,2020-10-29 14:15:00,11649.2,Stop Loss,-5.5,5.0
2020-10-29 14:20:00,11641.4,put,11648.4,2020-10-29 14:35:00,11648.4,Stop Loss,-7.0,15.0
2020-10-29 14:40:00,11648.95,call,11628.0,2020-10-29 15:25:00,11670.7,Gap Exit,21.75,45.0
2020-10-30 09:25:00,11718.25,call,11702.625,2020-10-30 10:45:00,11702.625,Stop Loss,-15.625,80.0
2020-10-30 10:50:00,11701.0,put,11704.275,2020-10-30 15:25:00,11646.45,Gap Exit,54.54999999999927,275.0
2020-02-11 09:20:00,11638.25,put,11668.175,2020-02-11 14:15:00,11668.175,Stop Loss,-29.924999999999272,295.0
2020-02-11 14:20:00,11674.15,call,11666.7,2020-02-11 15:10:00,11666.7,Stop Loss,-7.449999999998909,50.0
2020-02-11 15:15:00,11656.95,put,11672.125,2020-02-11 15:25:00,11652.75,Gap Exit,4.200000000000728,10.0
2020-03-11 09:20:00,11753.85,call,11751.275000000001,2020-03-11 10:05:00,11751.275000000001,Stop Loss,-2.5749999999989086,45.0
2020-03-11 10:15:00,11782.05,call,11777.5,2020-03-11 10:35:00,11777.5,Stop Loss,-4.549999999999272,20.0
2020-03-11 10:40:00,11793.9,call,11786.05,2020-03-11 11:05:00,11786.05,Stop Loss,-7.850000000000364,25.0
2020-03-11 11:30:00,11808.0,call,11800.349999999999,2020-03-11 12:25:00,11800.349999999999,Stop Loss,-7.650000000001455,55.0
2020-03-11 12:30:00,11800.55,put,11800.2,2020-03-11 12:35:00,11800.2,Stop Loss,0.3499999999985448,5.0
2020-03-11 12:40:00,11811.7,call,11805.275000000001,2020-03-11 13:15:00,11805.275000000001,Stop Loss,-6.424999999999272,35.0
2020-03-11 13:45:00,11823.35,call,11817.325,2020-03-11 13:50:00,11817.325,Stop Loss,-6.024999999999636,5.0
2020-03-11 14:00:00,11811.3,put,11815.7,2020-03-11 14:05:00,11815.7,Stop Loss,-4.400000000001455,5.0
2020-03-11 14:15:00,11802.75,put,11808.225,2020-03-11 14:20:00,11808.225,Stop Loss,-5.475000000000364,5.0
2020-03-11 14:30:00,11795.65,put,11806.75,2020-03-11 14:35:00,11806.75,Stop Loss,-11.100000000000364,5.0
2020-03-11 14:55:00,11802.9,put,11809.975,2020-03-11 15:00:00,11809.975,Stop Loss,-7.075000000000728,5.0
2020-04-11 09:15:00,11783.35,put,11815.974999999999,2020-04-11 09:20:00,11815.974999999999,Stop Loss,-32.62499999999818,5.0
2020-04-11 09:35:00,11891.5,call,11879.650000000001,2020-04-11 10:05:00,11879.650000000001,Stop Loss,-11.849999999998545,30.0
2020-04-11 10:10:00,11869.15,put,11875.325,2020-04-11 10:35:00,11875.325,Stop Loss,-6.175000000001091,25.0
2020-04-11 10:55:00,11839.2,put,11845.075,2020-04-11 11:00:00,11845.075,Stop Loss,-5.875,5.0
2020-04-11 11:10:00,11864.0,call,11853.3,2020-04-11 11:15:00,11853.3,Stop Loss,-10.700000000000728,5.0
2020-04-11 11:20:00,11849.2,put,11854.35,2020-04-11 11:25:00,11854.35,Stop Loss,-5.149999999999636,5.0
2020-04-11 11:45:00,11885.35,call,11875.375,2020-04-11 13:00:00,11875.375,Stop Loss,-9.975000000000364,75.0
2020-04-11 13:05:00,11859.75,put,11878.125,2020-04-11 14:15:00,11878.125,Stop Loss,-18.375,70.0
2020-04-11 14:20:00,11886.1,call,11869.849999999999,2020-04-11 15:25:00,11893.65,Gap Exit,7.549999999999272,65.0
2020-05-11 09:20:00,12052.6,put,12060.349999999999,2020-05-11 09:35:00,12060.349999999999,Stop Loss,-7.749999999998181,15.0
2020-05-11 10:05:00,12069.25,call,12065.875,2020-05-11 10:30:00,12065.875,Stop Loss,-3.375,25.0
2020-05-11 10:35:00,12067.8,put,12077.375,2020-05-11 11:15:00,12077.375,Stop Loss,-9.575000000000728,40.0
2020-05-11 12:55:00,12096.4,call,12091.425,2020-05-11 13:20:00,12091.425,Stop Loss,-4.975000000000364,25.0
2020-05-11 13:25:00,12093.2,put,12094.4,2020-05-11 13:35:00,12094.4,Stop Loss,-1.1999999999989086,10.0
2020-05-11 14:20:00,12095.55,call,12089.525000000001,2020-05-11 15:25:00,12127.6,Gap Exit,32.05000000000109,65.0
2020-06-11 09:45:00,12174.6,call,12164.825,2020-06-11 10:50:00,12164.825,Stop Loss,-9.774999999999636,65.0
2020-06-11 10:55:00,12154.05,put,12162.475,2020-06-11 11:00:00,12162.475,Stop Loss,-8.425000000001091,5.0
2020-06-11 11:10:00,12172.05,call,12163.575,2020-06-11 15:25:00,12261.35,Gap Exit,89.30000000000109,255.0
2020-09-11 09:25:00,12442.9,call,12426.875,2020-09-11 09:30:00,12426.875,Stop Loss,-16.024999999999636,5.0
2020-09-11 09:35:00,12422.4,put,12436.224999999999,2020-09-11 09:40:00,12436.224999999999,Stop Loss,-13.824999999998909,5.0
2020-09-11 09:50:00,12448.55,call,12443.175,2020-09-11 09:55:00,12443.175,Stop Loss,-5.375,5.0
2020-09-11 10:00:00,12425.2,put,12430.474999999999,2020-09-11 10:05:00,12430.474999999999,Stop Loss,-5.274999999997817,5.0
2020-09-11 10:45:00,12410.55,put,12421.2,2020-09-11 13:35:00,12421.2,Stop Loss,-10.650000000001455,170.0
2020-09-11 13:40:00,12419.4,call,12416.05,2020-09-11 13:45:00,12416.05,Stop Loss,-3.350000000000364,5.0
2020-09-11 15:05:00,12451.45,call,12446.75,2020-09-11 15:25:00,12468.15,Gap Exit,16.69999999999891,20.0
2020-10-11 09:20:00,12512.95,put,12521.075,2020-10-11 09:40:00,12521.075,Stop Loss,-8.125,20.0
2020-10-11 09:45:00,12522.25,call,12508.025000000001,2020-10-11 15:25:00,12640.25,Gap Exit,118.0,340.0
2020-11-11 09:20:00,12699.7,call,12681.675,2020-11-11 11:05:00,12681.675,Stop Loss,-18.025000000001455,105.0
2020-11-11 11:15:00,12628.3,put,12659.025,2020-11-11 12:10:00,12659.025,Stop Loss,-30.725000000000364,55.0
2020-11-11 12:15:00,12664.2,call,12645.6,2020-11-11 12:20:00,12645.6,Stop Loss,-18.600000000000364,5.0
2020-11-11 12:25:00,12637.5,put,12650.15,2020-11-11 12:35:00,12650.15,Stop Loss,-12.649999999999636,10.0
2020-11-11 12:50:00,12641.55,put,12649.15,2020-11-11 12:55:00,12649.15,Stop Loss,-7.600000000000364,5.0
2020-11-11 13:00:00,12629.2,put,12636.625,2020-11-11 13:05:00,12636.625,Stop Loss,-7.424999999999272,5.0
2020-11-11 13:20:00,12592.15,put,12613.375,2020-11-11 13:30:00,12613.375,Stop Loss,-21.225000000000364,10.0
2020-11-11 13:35:00,12635.45,call,12603.125,2020-11-11 15:25:00,12757.2,Gap Exit,121.75,110.0
2020-12-11 09:20:00,12722.75,call,12708.025000000001,2020-12-11 09:25:00,12708.025000000001,Stop Loss,-14.724999999998545,5.0
2020-12-11 09:30:00,12701.95,put,12718.55,2020-12-11 15:25:00,12693.0,Gap Exit,8.950000000000728,355.0
2020-11-13 09:20:00,12634.85,put,12639.725,2020-11-13 09:45:00,12639.725,Stop Loss,-4.875,25.0
2020-11-13 10:20:00,12672.75,call,12665.75,2020-11-13 11:30:00,12665.75,Stop Loss,-7.0,70.0
2020-11-13 11:35:00,12684.75,call,12673.55,2020-11-13 11:45:00,12673.55,Stop Loss,-11.200000000000728,10.0
2020-11-13 11:55:00,12690.25,call,12684.225,2020-11-13 12:00:00,12684.225,Stop Loss,-6.024999999999636,5.0
2020-11-13 12:10:00,12698.9,call,12692.25,2020-11-13 12:15:00,12692.25,Stop Loss,-6.649999999999636,5.0
2020-11-13 12:20:00,12675.8,put,12679.125,2020-11-13 12:25:00,12679.125,Stop Loss,-3.3250000000007276,5.0
2020-11-13 12:45:00,12663.25,put,12667.900000000001,2020-11-13 12:50:00,12667.900000000001,Stop Loss,-4.650000000001455,5.0
2020-11-13 12:55:00,12682.75,call,12674.55,2020-11-13 13:00:00,12674.55,Stop Loss,-8.200000000000728,5.0
2020-11-13 13:20:00,12672.9,put,12681.825,2020-11-13 13:25:00,12681.825,Stop Loss,-8.925000000001091,5.0
2020-11-13 13:50:00,12686.35,call,12681.25,2020-11-13 15:25:00,12723.1,Gap Exit,36.75,95.0
2020-11-14 18:20:00,12811.2,put,12818.875,2020-11-14 19:10:00,12767.55,Gap Exit,43.650000000001455,50.0
2020-11-17 09:20:00,12874.1,put,12892.425,2020-11-17 15:25:00,12878.9,Gap Exit,-4.799999999999272,365.0
2020-11-18 09:20:00,12893.4,call,12866.7,2020-11-18 09:30:00,12866.7,Stop Loss,-26.69999999999891,10.0
2020-11-18 09:40:00,12855.2,put,12863.85,2020-11-18 09:45:00,12863.85,Stop Loss,-8.649999999999636,5.0
2020-11-18 10:55:00,12870.65,put,12877.925,2020-11-18 13:45:00,12877.925,Stop Loss,-7.274999999999636,170.0
2020-11-18 13:50:00,12890.1,call,12884.175,2020-11-18 15:25:00,12936.1,Gap Exit,46.0,95.0
2020-11-19 09:20:00,12889.7,call,12863.275,2020-11-19 13:50:00,12863.275,Stop Loss,-26.42500000000109,270.0
2020-11-19 14:10:00,12872.0,put,12877.875,2020-11-19 15:25:00,12760.6,Gap Exit,111.39999999999964,75.0
2020-11-20 09:20:00,12844.85,call,12817.35,2020-11-20 09:25:00,12817.35,Stop Loss,-27.5,5.0
2020-11-20 09:30:00,12812.0,put,12819.775000000001,2020-11-20 09:35:00,12819.775000000001,Stop Loss,-7.775000000001455,5.0
2020-11-20 10:10:00,12825.75,call,12816.7,2020-11-20 10:20:00,12816.7,Stop Loss,-9.049999999999272,10.0
2020-11-20 10:25:00,12816.85,put,12829.825,2020-11-20 10:30:00,12829.825,Stop Loss,-12.975000000000364,5.0
2020-11-20 10:40:00,12810.1,put,12815.974999999999,2020-11-20 13:05:00,12815.974999999999,Stop Loss,-5.874999999998181,145.0
2020-11-20 13:45:00,12815.25,call,12810.375,2020-11-20 15:25:00,12846.0,Gap Exit,30.75,100.0
2020-11-23 09:20:00,12926.6,put,12942.75,2020-11-23 13:35:00,12942.75,Stop Loss,-16.149999999999636,255.0
2020-11-23 13:40:00,12944.55,call,12938.025000000001,2020-11-23 14:20:00,12938.025000000001,Stop Loss,-6.524999999997817,40.0
2020-11-23 14:55:00,12937.3,put,12942.525,2020-11-23 15:00:00,12942.525,Stop Loss,-5.225000000000364,5.0
2020-11-23 15:10:00,12922.7,put,12927.85,2020-11-23 15:15:00,12927.85,Stop Loss,-5.149999999999636,5.0
2020-11-24 09:45:00,13015.3,put,13022.325,2020-11-24 09:50:00,13022.325,Stop Loss,-7.025000000001455,5.0
2020-11-24 11:05:00,13022.0,put,13027.525,2020-11-24 11:55:00,13027.525,Stop Loss,-5.524999999999636,50.0
2020-11-24 12:45:00,13009.9,put,13019.6,2020-11-24 12:50:00,13019.6,Stop Loss,-9.700000000000728,5.0
2020-11-24 13:55:00,13051.2,call,13044.275,2020-11-24 14:05:00,13044.275,Stop Loss,-6.925000000001091,10.0
2020-11-25 09:35:00,13120.75,put,13125.525,2020-11-25 09:40:00,13125.525,Stop Loss,-4.774999999999636,5.0
2020-11-25 10:05:00,13102.75,put,13110.325,2020-11-25 13:50:00,12959.5,Gap Exit,143.25,225.0
2020-11-25 13:55:00,12953.65,put,12986.625,2020-11-25 15:25:00,12858.7,Gap Exit,94.94999999999891,90.0
2020-11-26 09:20:00,12877.0,put,12895.875,2020-11-26 09:30:00,12895.875,Stop Loss,-18.875,10.0
2020-11-26 09:40:00,12862.8,put,12879.0,2020-11-26 12:50:00,12879.0,Stop Loss,-16.200000000000728,190.0
2020-11-26 13:00:00,12900.9,call,12888.425,2020-11-26 13:05:00,12888.425,Stop Loss,-12.475000000000364,5.0
2020-11-26 13:10:00,12891.1,put,12900.9,2020-11-26 13:15:00,12900.9,Stop Loss,-9.799999999999272,5.0
2020-11-26 13:20:00,12914.25,call,12903.725,2020-11-26 13:30:00,12903.725,Stop Loss,-10.524999999999636,10.0
2020-11-26 13:35:00,12900.45,put,12906.35,2020-11-26 13:40:00,12906.35,Stop Loss,-5.899999999999636,5.0
2020-11-26 13:45:00,12903.95,put,12911.05,2020-11-26 14:05:00,12911.05,Stop Loss,-7.099999999998545,20.0
2020-11-26 14:15:00,12934.5,call,12926.575,2020-11-26 14:20:00,12926.575,Stop Loss,-7.924999999999272,5.0
2020-11-26 14:30:00,12914.2,put,12917.325,2020-11-26 14:35:00,12917.325,Stop Loss,-3.125,5.0
2020-11-26 14:50:00,12918.6,put,12922.925,2020-11-26 15:00:00,12922.925,Stop Loss,-4.324999999998909,10.0
2020-11-26 15:05:00,12970.7,call,12941.1,2020-11-27 14:45:00,12941.1,Stop Loss,-29.600000000000364,1420.0
2020-11-27 14:50:00,12935.55,put,12931.525,2020-11-27 14:55:00,12931.525,Stop Loss,4.024999999999636,5.0
2020-11-27 15:00:00,12985.4,call,12978.675,2020-11-27 15:05:00,12978.675,Stop Loss,-6.725000000000364,5.0
2020-01-12 09:15:00,13062.2,put,12949.45,2020-01-12 09:20:00,12949.45,Stop Loss,112.75,5.0
2020-01-12 09:30:00,13006.65,call,13001.625,2020-01-12 09:35:00,13001.625,Stop Loss,-5.024999999999636,5.0
2020-01-12 09:50:00,13007.5,put,13013.275000000001,2020-01-12 09:55:00,13013.275000000001,Stop Loss,-5.775000000001455,5.0
2020-01-12 10:40:00,13055.8,call,13047.5,2020-01-12 15:25:00,13097.85,Gap Exit,42.05000000000109,285.0
2020-02-12 09:20:00,13095.15,put,13105.775,2020-02-12 09:25:00,13105.775,Stop Loss,-10.625,5.0
2020-02-12 09:50:00,13098.0,put,13106.325,2020-02-12 15:00:00,13106.325,Stop Loss,-8.325000000000728,310.0
2020-02-12 15:05:00,13124.2,call,13111.15,2020-02-12 15:10:00,13111.15,Stop Loss,-13.050000000001091,5.0
2020-02-12 15:15:00,13121.2,call,13114.025000000001,2020-02-12 15:20:00,13114.025000000001,Stop Loss,-7.174999999999272,5.0
2020-03-12 09:20:00,13173.6,put,13187.5,2020-03-12 15:25:00,13136.6,Gap Exit,37.0,365.0
2020-04-12 09:45:00,13210.4,call,13203.925,2020-04-12 09:50:00,13203.925,Stop Loss,-6.475000000000364,5.0
